date,state,district,market,commodity,variety,min_price,max_price,modal_price,unit
2024-08-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1092.53,1480.89,1275.35,Quintal
2024-08-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1229.73,1664.29,1423.33,Quintal
2024-08-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1186.85,1465.62,1363.94,Quintal
2024-08-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1270.28,1564.03,1385.98,Quintal
2024-08-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1182.01,1576.55,1334.27,Quintal
2024-08-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1314.88,1627.64,1470.92,Quintal
2024-08-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1217.13,1487.29,1358.0,Quintal
2024-08-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1130.17,1533.61,1294.25,Quintal
2024-08-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1273.82,1622.45,1433.85,Quintal
2024-08-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1149.6,1588.91,1334.12,Quintal
2024-08-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1266.12,1526.15,1387.11,Quintal
2024-08-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1245.27,1542.95,1365.42,Quintal
2024-08-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1239.02,1540.93,1318.96,Quintal
2024-08-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1161.27,1541.89,1327.39,Quintal
2024-08-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1024.86,1363.7,1200.98,Quintal
2024-08-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1163.27,1543.46,1315.61,Quintal
2024-08-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1133.53,1549.39,1316.43,Quintal
2024-08-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1191.84,1374.84,1281.92,Quintal
2024-08-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1081.85,1435.58,1239.34,Quintal
2024-08-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1281.99,1577.62,1394.39,Quintal
2024-08-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1263.99,1591.37,1444.26,Quintal
2024-08-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,991.55,1318.92,1106.39,Quintal
2024-08-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1187.11,1561.07,1371.85,Quintal
2024-08-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1241.75,1721.36,1457.77,Quintal
2024-08-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1218.12,1465.51,1291.46,Quintal
2024-08-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1225.8,1428.37,1331.34,Quintal
2024-08-31,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1201.95,1511.01,1324.27,Quintal
2024-09-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1361.31,1715.4,1442.92,Quintal
2024-09-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1060.82,1264.55,1185.16,Quintal
2024-09-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1129.13,1378.42,1241.99,Quintal
2024-09-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1142.34,1469.23,1335.33,Quintal
2024-09-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1071.67,1408.72,1185.81,Quintal
2024-09-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1016.84,1266.73,1149.44,Quintal
2024-09-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1103.41,1413.77,1264.7,Quintal
2024-09-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1238.26,1542.59,1433.03,Quintal
2024-09-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,942.56,1105.62,1001.14,Quintal
2024-09-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1106.83,1395.45,1218.9,Quintal
2024-09-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1044.0,1458.67,1216.03,Quintal
2024-09-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1048.86,1327.42,1165.12,Quintal
2024-09-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1102.28,1499.31,1265.55,Quintal
2024-09-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1111.28,1376.92,1276.58,Quintal
2024-09-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1169.33,1367.18,1289.97,Quintal
2024-09-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1072.72,1292.97,1156.51,Quintal
2024-09-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,897.14,1142.94,1007.93,Quintal
2024-09-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1135.01,1412.72,1311.36,Quintal
2024-09-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1035.76,1258.81,1132.72,Quintal
2024-09-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1019.52,1283.67,1195.87,Quintal
2024-09-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1145.04,1454.68,1342.83,Quintal
2024-09-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1207.9,1592.06,1383.45,Quintal
2024-09-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1053.78,1250.03,1151.33,Quintal
2024-09-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1070.21,1352.14,1244.51,Quintal
2024-09-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1191.08,1416.47,1276.59,Quintal
2024-09-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1165.29,1373.66,1271.03,Quintal
2024-09-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1104.7,1379.19,1297.66,Quintal
2024-09-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1082.53,1310.26,1243.16,Quintal
2024-09-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1166.55,1548.05,1307.58,Quintal
2024-09-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1018.4,1203.69,1093.0,Quintal
2024-10-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1046.06,1254.55,1150.74,Quintal
2024-10-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1014.55,1235.82,1111.94,Quintal
2024-10-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,945.93,1282.4,1075.6,Quintal
2024-10-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1281.39,1481.49,1383.26,Quintal
2024-10-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1188.56,1480.21,1265.16,Quintal
2024-10-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1222.09,1442.34,1369.26,Quintal
2024-10-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1110.36,1323.52,1215.71,Quintal
2024-10-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,929.56,1264.51,1075.96,Quintal
2024-10-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1062.91,1337.07,1225.72,Quintal
2024-10-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1079.68,1504.67,1267.47,Quintal
2024-10-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1116.2,1441.52,1272.16,Quintal
2024-10-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1096.29,1406.95,1197.95,Quintal
2024-10-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1192.07,1506.06,1309.9,Quintal
2024-10-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1105.73,1513.11,1274.56,Quintal
2024-10-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,967.92,1134.43,1073.21,Quintal
2024-10-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,982.26,1315.57,1133.42,Quintal
2024-10-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1105.1,1400.61,1263.64,Quintal
2024-10-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1061.58,1332.73,1207.89,Quintal
2024-10-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1095.2,1354.64,1207.98,Quintal
2024-10-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1266.39,1645.26,1381.96,Quintal
2024-10-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,975.46,1245.55,1143.4,Quintal
2024-10-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1165.25,1355.13,1281.19,Quintal
2024-10-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1274.18,1681.22,1442.32,Quintal
2024-10-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1079.85,1331.55,1254.68,Quintal
2024-10-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1173.38,1424.17,1277.02,Quintal
2024-10-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1254.44,1682.16,1434.23,Quintal
2024-10-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1196.6,1553.06,1364.09,Quintal
2024-10-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1152.01,1382.96,1300.09,Quintal
2024-10-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1074.5,1399.59,1237.17,Quintal
2024-10-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1226.83,1518.11,1308.9,Quintal
2024-10-31,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1215.51,1556.87,1322.32,Quintal
2024-11-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1208.12,1551.17,1380.76,Quintal
2024-11-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1170.78,1531.07,1348.73,Quintal
2024-11-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1271.03,1424.31,1349.94,Quintal
2024-11-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1093.85,1387.76,1160.66,Quintal
2024-11-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1269.34,1506.84,1344.03,Quintal
2024-11-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1131.88,1507.19,1283.44,Quintal
2024-11-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1111.69,1483.78,1302.2,Quintal
2024-11-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1102.19,1483.53,1285.06,Quintal
2024-11-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1161.15,1522.02,1313.54,Quintal
2024-11-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1212.97,1568.1,1341.85,Quintal
2024-11-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1087.44,1410.53,1233.1,Quintal
2024-11-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1141.14,1376.82,1306.71,Quintal
2024-11-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1287.33,1446.95,1373.87,Quintal
2024-11-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1256.0,1556.61,1330.64,Quintal
2024-11-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1354.21,1572.09,1425.79,Quintal
2024-11-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1187.85,1513.44,1322.79,Quintal
2024-11-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1397.57,1785.59,1490.95,Quintal
2024-11-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1123.12,1461.14,1258.91,Quintal
2024-11-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1245.32,1519.92,1425.05,Quintal
2024-11-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1080.57,1332.9,1228.43,Quintal
2024-11-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1094.15,1348.37,1280.89,Quintal
2024-11-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1216.09,1576.79,1368.81,Quintal
2024-11-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1228.63,1680.54,1409.26,Quintal
2024-11-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1404.38,1665.55,1486.95,Quintal
2024-11-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1190.23,1404.04,1306.02,Quintal
2024-11-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1234.33,1527.24,1355.25,Quintal
2024-11-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1222.58,1507.43,1400.33,Quintal
2024-11-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1237.98,1470.86,1334.1,Quintal
2024-11-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1163.28,1624.88,1359.31,Quintal
2024-11-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1408.83,1643.96,1532.0,Quintal
2024-12-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1302.59,1515.25,1398.26,Quintal
2024-12-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1245.74,1557.71,1370.0,Quintal
2024-12-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1080.3,1485.78,1257.41,Quintal
2024-12-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1265.01,1607.88,1347.37,Quintal
2024-12-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1296.67,1622.44,1385.01,Quintal
2024-12-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1276.14,1651.49,1486.13,Quintal
2024-12-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1429.28,1754.18,1610.87,Quintal
2024-12-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1264.32,1595.72,1473.39,Quintal
2024-12-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1402.12,1620.6,1526.82,Quintal
2024-12-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1263.89,1602.78,1407.36,Quintal
2024-12-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1418.18,1676.28,1520.89,Quintal
2024-12-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1317.03,1775.35,1502.25,Quintal
2024-12-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1499.45,1852.68,1612.75,Quintal
2024-12-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1429.31,1790.27,1554.03,Quintal
2024-12-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1413.75,1802.97,1550.4,Quintal
2024-12-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1246.41,1638.62,1410.75,Quintal
2024-12-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1260.67,1706.99,1455.61,Quintal
2024-12-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1248.0,1603.66,1467.14,Quintal
2024-12-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1444.42,1896.73,1584.33,Quintal
2024-12-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1279.86,1584.75,1401.2,Quintal
2024-12-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1470.47,1689.24,1584.59,Quintal
2024-12-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1482.76,1725.61,1566.91,Quintal
2024-12-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1444.85,1882.35,1582.07,Quintal
2024-12-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1273.02,1672.43,1446.45,Quintal
2024-12-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1299.39,1724.95,1516.67,Quintal
2024-12-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1379.92,1906.58,1614.75,Quintal
2024-12-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1350.46,1703.97,1425.52,Quintal
2024-12-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1407.97,1602.41,1520.77,Quintal
2024-12-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1375.34,1772.88,1613.85,Quintal
2024-12-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1486.09,1807.41,1618.26,Quintal
2024-12-31,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1327.46,1814.96,1513.01,Quintal
2025-01-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1232.84,1663.81,1423.01,Quintal
2025-01-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1274.03,1500.95,1385.77,Quintal
2025-01-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1460.35,1740.37,1595.22,Quintal
2025-01-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1468.26,1666.45,1553.57,Quintal
2025-01-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1487.92,1911.3,1668.12,Quintal
2025-01-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1354.95,1661.6,1522.83,Quintal
2025-01-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1453.92,1678.47,1547.7,Quintal
2025-01-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1386.03,1677.7,1590.74,Quintal
2025-01-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1400.88,1676.95,1495.97,Quintal
2025-01-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1633.14,1859.12,1724.87,Quintal
2025-01-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1539.43,1953.94,1660.5,Quintal
2025-01-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1565.08,1933.21,1689.97,Quintal
2025-01-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1471.05,1775.77,1582.36,Quintal
2025-01-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1415.45,1755.54,1642.57,Quintal
2025-01-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1353.93,1748.71,1556.15,Quintal
2025-01-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1514.24,2010.85,1768.1,Quintal
2025-01-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1510.51,1917.26,1714.47,Quintal
2025-01-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1378.58,1718.23,1619.64,Quintal
2025-01-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1506.61,1810.83,1655.62,Quintal
2025-01-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1301.67,1669.06,1415.63,Quintal
2025-01-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1353.81,1855.24,1548.62,Quintal
2025-01-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1417.4,1844.77,1640.03,Quintal
2025-01-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1612.83,1871.85,1780.23,Quintal
2025-01-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1546.58,1975.89,1752.21,Quintal
2025-01-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1438.39,1789.79,1685.64,Quintal
2025-01-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1487.84,1789.22,1672.31,Quintal
2025-01-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1651.72,1918.05,1775.94,Quintal
2025-01-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1479.32,1818.86,1706.75,Quintal
2025-01-29,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1523.3,2125.5,1785.49,Quintal
2025-01-30,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1512.77,2000.98,1768.91,Quintal
2025-01-31,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1632.25,2073.08,1771.47,Quintal
2025-02-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1562.76,2072.41,1767.93,Quintal
2025-02-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1664.47,2131.71,1859.26,Quintal
2025-02-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1520.51,1953.6,1684.51,Quintal
2025-02-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1535.83,1774.61,1638.78,Quintal
2025-02-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1583.92,1839.58,1671.53,Quintal
2025-02-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1620.22,1989.7,1769.05,Quintal
2025-02-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1543.07,1973.08,1704.04,Quintal
2025-02-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1540.63,2040.18,1770.94,Quintal
2025-02-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1540.3,1894.96,1796.86,Quintal
2025-02-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1573.01,1946.18,1679.08,Quintal
2025-02-11,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1469.16,1770.46,1589.53,Quintal
2025-02-12,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1558.96,1735.19,1643.15,Quintal
2025-02-13,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1540.0,1868.97,1644.06,Quintal
2025-02-14,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1713.35,2251.66,1906.55,Quintal
2025-02-15,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1654.74,1959.6,1760.24,Quintal
2025-02-16,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1755.62,2017.43,1865.23,Quintal
2025-02-17,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1463.32,1836.15,1604.0,Quintal
2025-02-18,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1563.44,2012.62,1696.47,Quintal
2025-02-19,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1557.42,1947.97,1794.32,Quintal
2025-02-20,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1557.58,2102.27,1780.66,Quintal
2025-02-21,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1692.48,2132.75,1892.04,Quintal
2025-02-22,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1653.8,2116.35,1908.93,Quintal
2025-02-23,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1614.02,1855.68,1704.46,Quintal
2025-02-24,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1529.46,1764.13,1649.28,Quintal
2025-02-25,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1759.01,2076.81,1857.49,Quintal
2025-02-26,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1583.77,2104.64,1792.2,Quintal
2025-02-27,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1523.19,1854.43,1705.53,Quintal
2025-02-28,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1680.42,2084.56,1938.86,Quintal
2025-03-01,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1627.79,2212.8,1906.83,Quintal
2025-03-02,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1714.13,2147.85,1834.44,Quintal
2025-03-03,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1753.13,2277.42,1929.62,Quintal
2025-03-04,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1549.75,1870.65,1767.16,Quintal
2025-03-05,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1616.49,2130.86,1789.9,Quintal
2025-03-06,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1656.98,2116.45,1879.48,Quintal
2025-03-07,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1566.85,1966.92,1834.38,Quintal
2025-03-08,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1727.42,2174.7,1929.05,Quintal
2025-03-09,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1710.22,2188.05,1902.6,Quintal
2025-03-10,Maharashtra,Nashik,Nashik Main Mandi,Tomato,Local / Hybrid,1627.92,2153.29,1870.77,Quintal
